,shares
2629,1400
2630,18400
2631,473
2632,786
2633,1600
2634,2300
2635,713
2636,684
2637,905
2638,294
2639,1800
2640,492
2641,1400
2642,1800
2643,1400
2644,14300
2645,945
2646,1100
2647,693
2648,1100
2649,640
2650,4400
2651,769
2652,786
2653,1300
2654,4500
2655,1900
2656,3400
2657,957
2658,1100
2659,704
2660,1700
2661,969
2662,9300
2663,721
2664,643
2665,863
2666,2100
2667,634
2668,1000
2669,1500
2670,1100
2671,1300
2672,1200
2673,2700
2674,987
2675,12900
2676,1300
2677,627
2678,8100
2679,17700
2680,8800
2681,3900
2682,3100
2683,2500
2684,904
2685,4100
2686,838
2687,668
2688,1700
2689,1300
2690,1400
2691,1700
2692,7700
2693,1900
2694,1500
2695,1100
2696,50000
2697,429
2698,1300
2699,2100
2700,755
2701,1300
2702,1000
2703,613
2704,5100
2705,6400
2706,2300
2707,3300
2708,900
2709,1900
2710,1500
2711,1300
2712,810
2713,1100
2714,1200
2715,62900
2716,1100
2717,1800
2718,4100
2719,735
2720,500
2721,768
2722,4000
2723,792
2724,2500
2725,538
2726,600
2727,4600
2728,1500
2729,920
2730,2900
2731,822
2732,399
2733,1900
2734,5800
2735,433
2736,3500
2737,1700
2738,5100
2739,764
2740,955
2741,202
2742,138
2743,3500
2744,584
2745,1100
2746,1800
2747,2400
2748,2900
2749,1200
2750,1300
2751,4600
2752,26000
2753,1300
2754,2500
2755,668
2756,1300
2757,736
2758,7400
2759,599
2760,1700
2761,1300
2762,701
2763,9100
2764,3100
2765,734
2766,975
2767,1100
2768,769
2769,6200
2770,3700
2771,2400
2772,10100
2773,518
2774,20900
2775,4600
2776,609
2777,1200
2778,6400
2779,1300
2780,2000
2781,1200
2782,1200
2783,1100
2784,10700
2785,1100
2786,2500
2787,12200
2788,4600
2789,684
2790,2200
2791,548
2792,46800
2793,12800
2794,8500
2795,521
2796,2100
2797,3400
2798,1300
2799,3600
2800,794
2801,849
2802,1100
2803,1300
2804,1200
2805,1400
2806,966
2807,1700
2808,31300
2809,1200
2810,1200
2811,1200
2812,832
2813,35100
2814,2200
2815,1200
2816,1600
2817,1500
2818,1100
2819,21700
2820,1600
2821,5700
2822,5100
2823,783
2824,974
2825,1800
2826,1100
2827,3400
2828,1800
2829,3500
2830,1300
2831,1400
2832,4400
2833,9200
2834,918
2835,1100
2836,1200
2837,1000
2838,1000
2839,599
2840,456
2841,1600
2842,1200
2843,980
2844,633
2845,31300
2846,3700
2847,876
2848,964
2849,1400
2850,671
2851,1000
2852,9900
2853,10000
2854,1800
2855,714
2856,711
2857,1200
2858,2100
2859,903
2860,1800
2861,82
2862,2100
2863,950
2864,2900
2865,688
2866,880
2867,16700
2868,930
2869,1000
2870,1100
2871,906
2872,764
2873,2600
2874,1000
2875,256
2876,2600
2877,3500
2878,3200
2879,1500
2880,2100
2881,1000
2882,1000
2883,7100
2884,4300
2885,2300
2886,2200
2887,1100
2888,2300
2889,783
2890,1400
2891,1100
2892,484
2893,23100
2894,2800
2895,809
2896,5200
2897,913
2898,1500
2899,465
2900,778
2901,2100
2902,2200
2903,2700
2904,677
2905,875
2906,1100
2907,527
2908,852
2909,732
2910,595
2911,977
2912,1200
2913,2600
2914,1100
2915,436
2916,1500
2917,988
2918,5500
2919,2100
2920,1200
2921,1200
2922,1100
2923,20200
2924,1600
2925,3500
2926,2300
2927,2300
2928,1200
2929,954
2930,1100
2931,1200
2932,731
2933,11400
2934,1100
2935,11500
2936,853
2937,584
2938,1600
2939,4400
2940,1300
2941,1500
2942,3500
2943,567
2944,532
2945,3100
2946,2900
2947,1500
2948,1100
2949,563
2950,3800
2951,2400
2952,1300
2953,1100
2954,2100
2955,940
2956,941
2957,892
2958,3600
2959,2100
2960,1600
2961,1200
2962,1400
2963,1000
2964,1400
2965,1300
2966,1300
2967,2900
2968,1800
2969,917
2970,1100
2971,3800
2972,1200
2973,5100
2974,3400
2975,704
2976,1000
2977,233400
2978,810
2979,1300
2980,942
2981,1000
2982,934
2983,868
2984,1200
2985,1800
2986,2400
2987,621
2988,1200
2989,3000
2990,2200
2991,6100
2992,1900
2993,1400
2994,4000
2995,1000
2996,2200
2997,1100
2998,1400
2999,2900
3000,2900
3001,455
3002,586
3003,759
3004,556
3005,702
3006,15600
3007,681
3008,845
3009,4200
3010,991
3011,2800
3012,1800
3013,688
3014,1000
3015,1000
3016,2000
3017,1600
3018,1300
3019,2400
3020,772
3021,1200
3022,2200
3023,1100
3024,835
3025,689
3026,15400
3027,1900
3028,733
3029,2700
3030,2300
3031,780
3032,17700
3033,1600
3034,1300
3035,924
3036,1000
3037,1100
3038,16600
3039,2000
3040,12500
3041,1700
3042,1500
3043,1600
3044,1600
3045,852
3046,982
3047,1900
3048,834
3049,6900
3050,1000
3051,12400
3052,1300
3053,1300
3054,1200
3055,2600
3056,5400
3057,1400
3058,2500
3059,1100
3060,809
3061,1500
3062,1100
3063,2200
3064,1800
3065,6500
3066,1000
3067,1000
3068,2700
3069,706
3070,722
3071,3500
3072,7600
3073,3000
3074,992
3075,1500
3076,42300
3077,1500
3078,7900
3079,35700
3080,1700
3081,702
3082,1600
3083,4900
3084,3800
3085,429
3086,1100
3087,854
3088,1200
3089,5200
3090,2700
3091,13200
3092,3900
3093,4100
3094,1700
3095,3000
3096,426
3097,1500
3098,4000
3099,4400
3100,2400
3101,1400
3102,262
3103,9200
3104,1400
3105,11600
3106,2100
3107,1200
3108,8500
3109,1200
3110,1500
3111,1700
3112,2500
3113,867
3114,2000
3115,1500
3116,620
3117,7600
3118,1300
3119,2500
3120,5700
3121,1400
3122,1100
3123,753
3124,13700
3125,1200
3126,10300
3127,3600
3128,3600
3129,742
3130,8200
3131,942
3132,1100
3133,921
3134,2000
3135,4200
3136,1200
3137,3400
3138,3300
3139,1200
3140,25600
3141,5300
3142,3400
3143,1300
3144,1200
3145,6200
3146,1300
3147,21800
3148,918
3149,875
3150,5300
3151,54100
3152,1800
3153,3800
3154,804
3155,951
3156,1200
3157,3100
3158,1400
3159,1500
3160,944
3161,908
3162,1900
3163,1100
3164,1200
3165,843
3166,1200
3167,1900
3168,6700
3169,6100
3170,2000
3171,1700
3172,4000
3173,634
3174,709
3175,1700
3176,2700
3177,2300
3178,3000
3179,2400
3180,11600
3181,723
3182,20200
3183,950
3184,672
3185,4600
3186,1500
3187,1300
3188,5100
3189,1800
3190,9100
3191,4400
3192,2900
3193,1200
3194,1900
3195,4000
3196,668
3197,1700
3198,6100
3199,2100
3200,1500
3201,7300
3202,1300
3203,3600
3204,58800
3205,1500
3206,6400
3207,759
3208,2800
3209,788
3210,5500
3211,2300
3212,5300
3213,791
3214,3700
3215,704
3216,982
3217,6200
3218,3000
3219,13900
3220,1000
3221,1300
3222,928
3223,1400
3224,1200
3225,141
3226,485
3227,2800
3228,6300
3229,4400
3230,3000
3231,2400
3232,804
3233,2700
3234,1200
3235,1800
3236,13100
3237,6800
3238,6000
3239,2100
3240,3100
3241,2600
3242,3400
3243,932
3244,899
3245,680
3246,1300
3247,1200
3248,4400
3249,755
3250,2200
3251,1200
3252,20100
3253,1400
3254,1000
3255,7400
3256,2800
3257,1300
3258,6600
3259,1900
3260,873
3261,881
3262,2000
3263,9700
3264,1000
3265,250
3266,995
3267,1200
3268,2300
3269,1400
3270,509
3271,4200
3272,6700
3273,7800
3274,2100
3275,1900
3276,1500
3277,5200
3278,2200
3279,1200
3280,2600
3281,721
3282,2300
3283,1100
3284,5200
3285,1100
3286,3000
3287,168
3288,2000
3289,809
3290,6500
3291,1000
3292,1000
3293,3200
3294,717
3295,5200
3296,1800
3297,1300
3298,915
3299,5900
3300,1100
3301,1400
3302,2000
3303,341
3304,4200
3305,552
3306,3400
3307,1100
3308,853
3309,1800
3310,2700
3311,1900
3312,1100
3313,3800
3314,958
3315,1500
3316,5400
3317,1100
3318,1700
3319,2400
3320,1100
3321,2300
3322,967
3323,1300
3324,1200
3325,2100
3326,25200
3327,780
3328,2800
3329,3500
3330,2800
3331,2000
3332,941
3333,1200
3334,606
3335,2300
3336,577
3337,1200
3338,2200
3339,1900
3340,1200
3341,3400
3342,4200
3343,1400
3344,731
3345,2300
3346,1100
3347,5600
3348,1400
3349,15200
3350,27500
3351,67700
3352,3000
3353,1300
3354,1700
3355,517
3356,876
3357,1500
3358,939
3359,1600
3360,773
3361,945
3362,3100
3363,3200
3364,302
3365,9200
3366,3600
3367,977
3368,2000
3369,1300
3370,1900
3371,4000
3372,1300
3373,2800
3374,1200
3375,6300
3376,1200
3377,2900
3378,16200
3379,1100
3380,6800
3381,769
3382,2700
3383,2700
3384,730
3385,848
3386,741
3387,411
3388,2600
3389,7400
3390,1700
3391,4600
3392,1800
3393,2800
3394,6900
3395,845
3396,1200
3397,1300
3398,657
3399,581
3400,472
3401,1600
3402,2000
3403,10100
3404,3300
3405,836
3406,703
3407,722
3408,5000
3409,731
3410,1000
3411,1200
3412,2600
3413,1000
3414,1200
3415,1100
3416,14300
3417,2800
3418,25000
3419,869
3420,1700
3421,1100
3422,1300
3423,1000
3424,856
3425,795
3426,1200
3427,1900
3428,2800
3429,4400
3430,952
3431,538
3432,2700
3433,3300
3434,929
3435,683
3436,2000
3437,1200
3438,869
3439,910
3440,20600
3441,33400
3442,6200
3443,998
3444,1700
3445,8700
3446,2300
3447,925
3448,11000
3449,3000
3450,4900
3451,1100
3452,1600
3453,2500
3454,448
3455,4200
3456,3000
3457,812
3458,1100
3459,2500
3460,670
3461,3300
3462,1300
3463,2100
3464,1500
3465,413
3466,1600
3467,702
3468,5900
3469,1500
3470,597
3471,679
3472,1400
3473,1900
3474,707
3475,1200
3476,965
3477,1300
3478,486
3479,924
3480,2100
3481,1900
3482,1800
3483,696
3484,750
3485,2500
3486,5000
3487,3200
3488,1200
3489,2900
3490,72900
3491,4200
3492,860
3493,1600
3494,746
3495,680
3496,1200
3497,1400
3498,936
3499,1000
3500,3300
3501,875
3502,1600
3503,12800
3504,1100
3505,18300
3506,3700
3507,3500
3508,1300
3509,2600
3510,655
3511,1200
3512,627
3513,6500
3514,615
3515,960
3516,606
3517,3900
3518,5900
3519,835
3520,2600
3521,3900
3522,10200
3523,5300
3524,1800
3525,540
3526,930
3527,955
3528,2800
3529,8800
3530,2900
3531,3400
3532,4300
3533,940
3534,1600
3535,884
3536,9200
3537,13900
3538,870
3539,560
3540,7700
3541,1000
3542,10300
3543,5100
3544,2800
3545,2800
3546,1300
3547,5800
3548,2200
3549,1800
3550,1300
3551,2900
3552,5700
3553,624
3554,2100
3555,2400
3556,2700
3557,417
3558,2000
3559,3400
3560,1300
3561,856
3562,4200
3563,752
3564,866
3565,742
3566,876
3567,1600
3568,1700
3569,1800
3570,5100
3571,1300
3572,4600
3573,16200
3574,5400
3575,7700
3576,3100
3577,2000
3578,935
3579,1600
3580,3600
3581,2000
3582,775
3583,833
3584,3000
3585,867
3586,526
3587,4900
3588,2100
3589,549
3590,1300
3591,1400
3592,1000
3593,2300
3594,10000
3595,3800
3596,1100
3597,5900
3598,4700
3599,1400
3600,696
3601,651
3602,642
3603,1100
3604,1700
3605,1300
3606,2000
3607,8900
3608,1000
3609,3400
3610,6300
3611,2500
3612,1400
3613,3600
3614,729
3615,1400
3616,3000
3617,926
3618,3000
3619,802
3620,1100
3621,935
3622,698
3623,1400
3624,683
3625,4600
3626,5800
3627,1600
3628,1300
3629,2400
3630,783
3631,924
3632,1500
3633,3800
3634,5600
3635,2400
3636,947
3637,23000
3638,1400
3639,2200
3640,776
3641,4100
3642,478
3643,7500
3644,7700
3645,1100
3646,3600
3647,11300
3648,1300
3649,23100
3650,9800
3651,5000
3652,605
3653,1000
3654,550
3655,529
3656,1300
3657,1100
3658,1400
3659,196
3660,1100
3661,21600
3662,1100
3663,860
3664,1400
3665,2100
3666,3100
3667,1100
3668,2100
3669,739
3670,2800
3671,909
3672,15000
3673,769
3674,423
3675,1700
3676,682
3677,112600
3678,6300
3679,1100
3680,2700
3681,997
3682,1800
3683,971
3684,14300
3685,3900
3686,799
3687,3100
3688,579
3689,1100
3690,791
3691,1700
3692,2700
3693,3900
3694,864
3695,1100
3696,8400
3697,7100
3698,753
3699,1300
3700,165
3701,1000
3702,1300
3703,2300
3704,913
3705,2500
3706,18300
3707,3800
3708,922
3709,1400
3710,823
3711,741
3712,7800
3713,704
3714,2100
3715,823
3716,2200
3717,872
3718,12200
3719,1900
3720,4100
3721,1800
3722,2600
3723,3300
3724,532
3725,4400
3726,6600
3727,4100
3728,926
3729,1100
3730,5400
3731,1800
3732,531
3733,1200
3734,752
3735,2000
3736,905
3737,865
3738,686
3739,558
3740,1100
3741,14900
3742,587
3743,3600
3744,1100
3745,1600
3746,22300
3747,1100
3748,588
3749,1200
3750,3800
3751,3000
3752,911
3753,74300
3754,1100
3755,6400
3756,3700
3757,1300
3758,1300
3759,49
3760,2200
3761,384
3762,383
3763,2100
3764,984
3765,7800
3766,49500
3767,1600
3768,765
3769,2800
3770,1100
3771,3500
3772,1400
3773,1200
3774,3700
3775,1000
3776,995
3777,1100
3778,679
3779,4500
3780,2200
3781,1400
3782,1100
3783,92100
3784,10600
3785,1500
3786,759
3787,801
3788,3300
3789,893
3790,1100
3791,1100
3792,1900
3793,2100
3794,2200
3795,1500
3796,654
3797,1900
3798,2400
3799,20200
3800,5300
3801,967
3802,574
3803,891
3804,2100
3805,286
3806,496
3807,7700
3808,1200
3809,2400
3810,2900
3811,3200
3812,2600
3813,1500
3814,3500
3815,815
3816,907
3817,258
3818,632
3819,879
3820,1000
3821,1400
3822,833
3823,3800
3824,3900
3825,1100
3826,1600
3827,649
3828,36200
3829,2000
3830,1500
3831,912
3832,2400
3833,4200
3834,5700
3835,889
3836,6900
3837,695
3838,5200
3839,1900
3840,779
3841,716
3842,802
3843,1200
3844,4000
3845,750
3846,3400
3847,1200
3848,27000
3849,98
3850,26700
3851,813
3852,1200
3853,1900
3854,639
3855,2200
3856,744
3857,1800
3858,2300
3859,550
3860,955
3861,2000
3862,6500
3863,900
3864,5700
3865,9200
3866,1300
3867,491
3868,1500
3869,2300
3870,1300
3871,806
3872,3700
3873,717
3874,934
3875,2000
3876,519
3877,502
3878,1100
3879,6400
3880,17100
3881,3400
3882,6000
3883,1400
3884,1300
3885,515
3886,980
3887,1900
3888,5300
3889,18900
3890,1100
3891,1200
3892,1400
3893,2300
3894,721
3895,6400
3896,5400
3897,13800
3898,1900
3899,6000
3900,2300
3901,857
3902,682
3903,3700
3904,608
3905,13900
3906,18600
3907,2400
3908,1200
3909,2200
3910,1400
3911,787
3912,1200
3913,7200
3914,2300
3915,1100
3916,2000
3917,4400
3918,3300
3919,5700
3920,3100
3921,2200
3922,8800
3923,5200
3924,4300
3925,1000
3926,861
3927,2900
3928,2900
3929,728
3930,15900
3931,6500
3932,747
3933,5000
3934,1700
3935,890
3936,3200
3937,801
3938,986
3939,599
3940,1400
3941,15400
3942,1100
3943,3700
3944,1700
3945,1600
3946,1600
3947,4300
3948,1700
3949,998
3950,4700
3951,1900
3952,3200
3953,17800
3954,1000
3955,865
3956,1000
3957,715
3958,856
3959,1200
3960,2100
3961,1500
3962,1700
3963,1200
3964,1700
3965,9900
3966,2500
3967,2900
3968,1100
3969,3000
3970,1300
3971,634
3972,788
3973,1100
3974,395
3975,13900
3976,1100
3977,1000
3978,1200
3979,3200
3980,2700
3981,1000
3982,4700
3983,7900
3984,1400
3985,1800
3986,3200
3987,386
3988,10700
3989,1600
3990,650
3991,2500
3992,714
3993,1400
3994,1600
3995,2700
3996,1200
3997,2100
3998,593
3999,4500
4000,490
4001,580
4002,1100
4003,10500
4004,741
4005,650
4006,1800
4007,1900
4008,2400
4009,1300
4010,2000
4011,287
4012,2300
4013,1100
4014,26800
4015,6200
4016,7100
4017,905
4018,1400
4019,728
4020,22300
4021,1400
4022,5200
4023,47700
4024,1800
4025,1100
4026,550
4027,1600
4028,425
4029,4200
4030,24000
4031,1300
4032,1400
4033,1600
4034,2500
4035,1100
4036,1100
4037,4900
4038,3900
4039,846
4040,2700
4041,691
4042,709
4043,900
4044,1600
4045,6000
4046,839
4047,770
4048,1000
4049,886
4050,976
4051,674
4052,1900
4053,3100
4054,3700
4055,717
4056,791
4057,1600
4058,1100
4059,1400
4060,1500
4061,21300
4062,1300
4063,1000
4064,1400
4065,1900
4066,608
4067,1100
4068,14000
4069,1000
4070,902
4071,24400
4072,6400
4073,843
4074,1800
4075,939
4076,1200
4077,961
4078,904
4079,971
4080,1700
4081,653
4082,840
4083,4400
4084,962
4085,766
4086,807
4087,896
4088,1100
4089,67300
4090,6500
4091,1600
4092,1100
4093,6300
4094,2500
4095,3800
4096,1400
4097,2500
4098,4200
4099,2300
4100,5200
4101,474
4102,1000
4103,1100
4104,3900
4105,931
4106,549
4107,1600
4108,3800
4109,746
4110,3900
4111,5600
4112,914
4113,4300
4114,3300
4115,4200
4116,819
4117,1700
4118,2500
4119,870
4120,1300
4121,690
4122,718
4123,3400
4124,697
4125,1200
4126,13400
4127,1500
4128,720
4129,3500
4130,1300
4131,970
4132,3800
4133,2000
4134,1000
4135,905
4136,1500
4137,1700
4138,704
4139,1700
4140,1000
4141,1100
4142,4400
4143,1800
4144,813
4145,12300
4146,7900
4147,5000
4148,999
4149,2200
4150,2500
4151,1800
4152,16300
4153,1300
4154,4900
4155,682
4156,45900
4157,22500
4158,46400
4159,39300
4160,1700
4161,1200
4162,3900
4163,1100
4164,2300
4165,3100
4166,893
4167,3800
4168,1000
4169,3700
4170,13900
4171,5200
4172,2500
4173,2400
4174,712
4175,569
4176,2300
4177,1700
4178,5900
4179,1200
4180,2500
4181,1500
4182,1000
4183,7600
4184,4900
4185,2900
4186,650
4187,633
4188,1100
4189,929
4190,3700
4191,975
4192,1200
4193,1400
4194,3400
4195,3500
4196,1000
4197,5900
4198,28200
4199,836
4200,4400
4201,1100
4202,1100
4203,885
4204,1400
4205,8200
4206,19500
4207,2300
4208,1100
4209,1200
4210,1100
4211,4700
4212,1100
4213,1500
4214,589
4215,1900
4216,5200
4217,2700
4218,764
4219,4400
4220,9100
4221,767
4222,1000
4223,5800
4224,786
4225,6800
4226,745
4227,776
4228,1300
4229,1900
4230,1700
4231,954
4232,914
4233,830
4234,3500
4235,1400
4236,447
4237,2300
4238,4000
4239,464
4240,1800
4241,4300
4242,2800
4243,1300
4244,1500
4245,613
4246,2200
4247,1400
4248,1400
4249,2600
4250,2000
4251,1000
4252,2200
4253,4000
4254,915
4255,644
4256,1500
4257,1500
4258,3000
4259,4000
4260,1200
4261,1100
4262,2300
4263,2000
4264,932
4265,2000
4266,9100
4267,1200
4268,2600
4269,12900
4270,2200
4271,7500
4272,1300
4273,1300
4274,786
4275,873
4276,3800
4277,906
4278,944
4279,7800
4280,3200
4281,895
4282,1300
4283,565
4284,941
4285,3500
4286,1100
4287,1400
4288,825
4289,1100
4290,1100
4291,1600
4292,905
4293,1400
4294,916
4295,1000
4296,2900
4297,1100
4298,754
4299,2300
4300,766
4301,773
4302,1600
4303,529
4304,2400
4305,1400
4306,8800
4307,974
4308,750
4309,1500
4310,779
4311,372
4312,1800
4313,836
4314,865
4315,1600
4316,5800
4317,819
4318,1200
4319,4500
4320,642
4321,4600
4322,788
4323,2700
4324,1300
4325,779
4326,8000
4327,600
4328,14300
4329,5600
4330,713
4331,943
4332,1900
4333,1200
4334,1500
4335,1200
4336,3300
4337,1900
4338,531
4339,1400
4340,420
4341,1100
4342,850
4343,846
4344,3500
4345,1900
4346,770
4347,1000
4348,11600
4349,486
4350,1300
4351,1200
4352,1300
4353,3200
4354,6300
4355,877
4356,1600
4357,3000
4358,2300
4359,716
4360,1700
4361,2100
4362,614
4363,4200
4364,945
4365,848
4366,2000
4367,889
4368,701
4369,581
4370,1600
4371,2500
4372,3000
4373,1600
4374,1900
4375,9800
4376,622
4377,1800
4378,7900
4379,983
4380,684
4381,5200
4382,4200
4383,1500
4384,1000
4385,763
4386,527
4387,3800
4388,574
4389,5000
4390,1600
4391,12100
4392,2200
4393,1200
4394,6200
4395,996
4396,1100
4397,1400
4398,605
4399,3200
4400,2700
4401,1800
4402,1700
4403,8300
4404,941
4405,7100
4406,1300
4407,845
4408,1000
4409,865
4410,6400
4411,2800
4412,3600
4413,1300
4414,2400
4415,597
4416,3200
4417,395
4418,1500
4419,2500
4420,3600
4421,907
4422,3400
4423,1900
4424,1200
4425,2300
4426,426
4427,692
4428,4000
4429,2000
4430,162
4431,17900
4432,17300
4433,3200
4434,1000
4435,9100
4436,1500
4437,3200
4438,840
4439,2900
4440,5200
4441,4800
4442,932
4443,1300
4444,473
4445,1300
4446,1500
4447,1700
4448,888
4449,835
4450,13200
4451,724
4452,9000
4453,12900
4454,3100
4455,982
4456,1800
4457,652
4458,1400
4459,856
4460,2700
4461,2900
4462,1300
4463,1200
4464,2200
4465,8500
4466,1900
4467,1300
4468,2000
4469,1800
4470,14200
4471,605
4472,1200
4473,2500
4474,3900
4475,687
4476,5100
4477,819
4478,1100
4479,859
4480,4900
4481,1300
4482,1100
4483,2400
4484,1000
4485,2900
4486,1200
4487,2700
4488,638
4489,2600
4490,1900
4491,904
4492,552
4493,3900
4494,2600
4495,600
4496,2800
4497,1100
4498,422
4499,1100
4500,991
4501,626
4502,779
4503,14800
4504,2100
4505,16200
4506,1900
4507,2500
4508,1200
4509,2400
4510,1200
4511,1200
4512,1300
4513,1400
4514,18800
4515,1300
4516,2700
4517,16500
4518,2400
4519,1300
4520,1200
4521,2600
4522,1600
4523,674
4524,218
4525,3300
4526,1400
4527,8700
4528,5700
4529,3300
4530,6900
4531,6300
4532,529
4533,3100
4534,1800
4535,1200
4536,1800
4537,24100
4538,5100
4539,1800
4540,1400
4541,781
4542,915
4543,2600
4544,676
4545,1300
4546,3400
4547,665
4548,5100
4549,1000
4550,2600
4551,2300
4552,618
4553,646
4554,1200
4555,1000
4556,3500
4557,1500
4558,2200
4559,728
4560,2400
4561,1500
4562,3500
4563,1900
4564,1800
4565,1200
4566,1400
4567,6100
4568,6100
4569,1100
4570,3400
4571,10000
4572,1900
4573,750
4574,1600
4575,683
4576,701
4577,579
4578,1800
4579,1500
4580,23000
4581,3200
4582,567
4583,1200
4584,913
4585,859
4586,626
4587,958
4588,2000
4589,9100
4590,1700
4591,1000
4592,7100
4593,820
4594,657
4595,734
4596,736
4597,1300
4598,4500
4599,2700
4600,2400
4601,527
4602,1100
4603,3800
4604,3800
4605,663
4606,1200
4607,4100
4608,1800
4609,788
4610,1700
4611,668
4612,7200
4613,458
4614,1400
4615,552
4616,7200
4617,803
4618,6000
4619,3700
4620,4000
4621,533
4622,1100
4623,875
4624,5400
4625,863
4626,1300
4627,2400
4628,1800
4629,3800
4630,7100
4631,2900
4632,306100
4633,2400
4634,3400
4635,858
4636,7300
4637,562
4638,3400
4639,1500
4640,8000
4641,407
4642,2600
4643,897
4644,610
4645,645
4646,139
4647,5800
4648,756
4649,673
4650,5700
4651,8000
4652,1000
4653,4700
4654,2000
4655,7500
4656,680
4657,871
4658,4200
4659,1300
4660,2100
4661,1200
4662,1600
4663,1700
4664,36300
4665,2600
4666,1600
4667,19200
4668,1100
4669,1100
4670,9000
4671,686
4672,591
4673,3600
4674,1800
4675,1100
4676,1500
4677,2800
4678,839
4679,2100
4680,1000
4681,1000
4682,977
4683,10100
4684,961
4685,5900
4686,1100
4687,1100
4688,1800
4689,1800
4690,1300
4691,2600
4692,4400
4693,3000
4694,1200
4695,5200
4696,5200
4697,861
4698,9500
4699,1500
4700,554
4701,833
4702,759
4703,854
4704,653
4705,3200
4706,2600
4707,2300
4708,993
4709,1200
4710,12300
4711,7300
4712,10500
4713,7600
4714,2200
4715,2600
4716,1700
4717,8800
4718,5500
4719,2300
4720,988
