,shares
15746,3000
5018,2200
18284,853
2113,21300
4011,3300
17202,1200
4225,4900
13098,4300
8184,1200
14820,901
4308,4100
2683,1000
11475,77800
4448,380
15499,1600
16345,2300
860,3700
4205,437
13788,6500
9121,1200
16984,1600
10322,7700
3639,11800
19172,1500
19326,1300
12148,12300
4004,943
7672,1400
11407,924
16134,924
569,823
10160,870
17042,1500
15695,1200
8313,885
1393,1100
14747,798
10634,783
9172,390
16483,528
2104,1200
16389,1800
11534,2000
14787,750
6405,970
7855,940
14206,648
11219,613
13951,651
12307,1700
15992,38000
2073,1400
8238,669
8017,1400
19810,1100
16281,2500
9149,2400
9005,964
1589,1300
13197,4100
3851,1100
4931,1200
9371,2700
15619,766
18684,3300
6819,1700
13651,1000
18449,1300
8823,3000
1141,3600
18719,7800
16136,1400
13181,2700
15577,961
10621,1200
1469,688
19755,2400
10100,1900
14501,2900
17688,2400
12235,674
17423,1700
10951,2100
17258,1400
19620,19800
14696,2400
6981,5500
8604,8200
10774,62000
14990,143
11727,2600
9651,2000
8297,3100
7105,4400
18370,937
10136,2700
13114,1300
11689,1100
2871,1400
16372,2200
7881,1900
16514,1500
16714,6300
1282,6800
12775,927
1845,3400
19552,3500
14022,976
15367,1500
6606,856
533,631
2508,3500
10350,4200
3189,1300
16608,1500
12655,2000
14151,1000
1063,1200
8821,3200
864,3300
6324,10900
6431,783
3673,1700
17484,1500
18954,1100
4502,2200
15368,830
12251,2600
10744,12600
15391,473
6088,1300
14270,2600
14718,2900
7838,730
5808,1100
11614,847
12035,1000
10421,3700
12688,4900
7416,1100
8425,1800
19599,1600
4164,8300
13737,8600
5470,4600
4469,1700
17449,1300
7069,7700
13256,1600
1176,917
17577,11800
12984,1200
19709,3200
13828,2400
19727,2400
15200,634
8581,1000
18695,1900
18379,587
3337,1500
813,738
3144,1300
9281,1700
8953,8400
5797,825
12726,3300
4653,1100
15448,491
18287,1200
2914,724
326,767
6779,885
12479,3300
17349,1300
1820,1000
19746,1400
7152,1100
11890,1000
13115,938
237,4300
6280,541
11074,1600
18848,1800
1998,4400
5901,3800
13596,3000
7907,959
12181,2700
5270,3800
18155,2700
11260,1400
11496,1900
895,1500
9368,4800
17744,638
13068,1300
3579,956
10314,1100
13374,3200
5420,2600
4083,2400
2183,1900
9564,6300
15067,3900
2925,1400
13533,924
19175,882
1608,2000
3230,1200
8447,8800
647,4900
8284,654
14882,5000
10576,8100
15798,1700
3444,1300
12849,1000
3573,4900
9211,1300
15141,4500
233,888
2840,1800
17946,1700
4728,2000
7630,2800
10488,9400
6,6400
1632,2100
16587,3000
12901,3800
3246,606
13471,1000
17248,1600
18309,1300
19763,905
9566,2800
7097,1200
16366,882
271,1400
19748,11200
18899,4200
14235,766
2923,14300
15907,835
19405,3600
1929,2000
6048,1100
15928,2100
7833,474
1504,974
17455,997
1219,470
494,3500
5631,1800
10627,1400
1788,2800
12179,2900
908,5200
14634,1100
19095,7700
15174,898
7778,1700
10476,3700
1068,3700
10441,3300
4737,6700
11453,1100
6592,8300
389,897
1291,1400
2242,1000
16770,21000
14399,5200
13710,447
1416,718
13573,981
556,1100
15729,3800
16303,1200
14973,241
3148,1300
18737,2200
3605,2900
15789,918
6587,4200
2139,5400
19122,919
6727,1200
3686,966
4667,2300
4427,57100
2026,2200
4355,1900
1248,618
5659,1900
9641,913
2022,12700
13142,1500
11618,1700
8674,682
14669,597
4051,3400
11539,626
4973,9800
10247,1000
8932,621
16598,2600
1113,1200
14378,1700
1527,994
13322,507
10264,894
13574,1200
3313,1500
9160,3900
3134,901
10348,1600
13456,723
17149,3500
13057,1100
12970,1000
9853,873
17524,516
8478,2400
3717,5900
14982,10000
8522,1000
1006,754
14172,2300
191,1300
18037,989
7758,1200
6509,811
11000,8000
11503,4300
14688,1100
14409,2500
18196,11100
11476,12200
1548,647
1955,2100
6702,828
838,781
19675,1700
441,3800
1499,1100
1456,143100
535,760
8384,3000
5791,1600
5041,957
843,913
6389,1200
12269,989
11309,2500
19430,4500
13297,4100
92,1700
19567,620
11964,1800
12417,477
3461,3500
8498,4300
18273,4000
17222,2000
2600,899
14026,28000
19240,2000
14064,1100
13479,1700
12572,1500
3080,855
16533,15900
18262,937
11102,2100
5073,6700
8935,1500
7082,2200
14752,1100
13824,3700
16945,1500
4306,931
15696,1100
11967,905
18072,6100
11105,803
5698,4100
6864,1300
2187,900
9228,2700
19789,1000
5103,1100
631,970
2956,2300
7579,3600
1874,2600
10202,1100
6332,1100
4695,582
3101,2100
7909,806
5162,1000
17924,1300
2602,17100
543,2500
9375,1300
12003,1500
14365,974
3836,2200
9822,1200
474,899
4419,1500
1706,6900
217,1100
13874,1400
12085,32600
13663,733
8063,3300
9483,603
16885,860
6707,953
4134,984
17852,8700
3843,949
6051,4700
970,6800
14227,948
14557,1900
10131,721
5423,25200
310,9100
777,913
17670,1000
7923,2600
12509,1400
15114,1400
4723,731
12557,5500
11396,651
19739,748
19203,2000
17603,1100
5769,893
9324,1500
642,845
17922,1700
10423,759
16902,4100
9482,515
15383,1100
17613,2000
9681,1100
16877,6800
8630,1100
2008,2100
16202,1100
6482,1400
16601,2600
14867,844
1714,2300
18794,725
3301,2600
2272,6600
14343,2800
9813,1100
10040,676
8986,6500
4962,3700
4321,1500
3958,2000
12742,1900
7634,731
3023,1600
8616,3600
7770,29000
4976,1600
7558,1000
3767,1500
7410,714
7235,3900
10329,3700
10166,990
17389,1100
7972,974
8372,1400
1262,6200
5918,709
15222,12200
8218,1700
9916,8700
13396,1200
16445,769
10036,1600
3568,941
9802,668
15488,2500
16109,368
19421,1400
16982,725
8057,6100
17492,3900
12076,2900
117,2200
19761,725
16414,2900
8181,1200
14469,807
9718,932
13747,742
9806,1100
9491,1700
9724,1300
1054,4500
6512,1500
15303,682
6701,1200
7891,2200
5265,1700
3038,492
1620,2400
18613,2400
15627,398
3347,12100
3147,19200
13441,7500
11411,1000
12449,886
3175,11000
13467,3900
19100,1300
19475,975
7783,812
4772,4000
6042,495
1520,8300
14511,1300
15964,6700
14525,5400
14762,1300
18672,1900
5185,3500
15805,1200
3169,4600
17929,1700
4018,1800
17079,1700
14388,1600
14635,1000
8840,2900
14039,4000
5035,1600
16371,653
6362,1200
18875,6600
17655,4600
17290,1300
8358,2700
10758,3100
5303,1700
10893,1900
11740,2200
8442,858
10668,1200
7452,2700
651,2100
4100,3200
10708,4000
8255,8900
5915,900
4607,1600
4957,1400
278,8600
1441,1300
5081,1600
518,897
8507,612
17952,2400
11755,8800
17162,4600
4017,1400
18429,1600
7657,1700
51,763
15017,2000
12958,912
8454,1300
11917,2300
5749,1400
10505,702
1279,7700
8939,988
3631,1000
8712,573
4370,1300
1304,983
15910,587
1444,3200
4302,3100
8240,1100
13415,601
10959,769
16272,784
818,1100
5869,2200
14106,976
8294,1400
12762,6700
10874,2400
284,3800
8085,1500
10285,2800
6247,4300
2759,5300
10998,1200
4183,3700
6335,2800
11595,568
7319,693
1606,653
18555,3900
19682,850
12448,23100
6657,1400
2559,792
9181,1300
18900,2100
1638,10500
8820,1400
9259,630
11704,802
10092,1100
14335,3000
17750,2800
18024,940
9504,1100
10034,834
67,1500
9879,947
18207,1600
2380,4600
9823,1200
12997,681
4837,775
6897,1000
14440,4600
18148,3300
3742,2200
13946,1200
19162,1300
3417,58
8623,1600
17661,2600
10439,1100
18195,1100
18480,1800
6555,1600
15748,1200
14996,3000
14410,2300
12810,5600
6890,1000
472,2000
11855,1500
41,1000
5633,6500
18274,1200
6611,1100
7537,1900
7952,927
10761,3400
680,1800
8379,1100
947,663
17046,1100
1762,2800
5596,612
18826,1000
5788,725
5824,560
10620,2100
172,1800
19392,615
7882,742
15445,10700
14144,2900
12696,795
13473,825
18134,700
10906,1100
8027,1000
9991,475
16972,1700
8864,1300
3779,2100
6676,912
13408,2200
13038,2400
8439,792
8481,974
9270,2600
7300,638
5042,22100
1332,1800
17305,612
7880,1000
9990,2100
18693,1900
9788,3800
10472,4500
19087,780
11231,1200
10757,1500
14791,3300
13510,1500
13255,759
10954,1000
12891,3400
2213,1600
17961,2400
4443,1500
14655,1400
4080,1000
4042,2500
2421,707
10396,1800
19036,2300
14572,928
15476,13200
14207,3000
7217,1400
6070,708
9885,1000
17654,1800
5678,17500
16921,2400
850,697
492,2200
1950,2300
10558,8600
12184,3600
19342,4700
8160,1400
6126,864
8012,907
10672,1100
2722,2200
4758,757
3367,1500
8951,1300
6614,1400
15737,1600
9929,1400
5677,1200
16222,6800
9478,1400
5777,757
19676,7200
9771,191
2723,2400
3971,712
6293,1400
9732,6200
12490,723
5761,1300
6340,2900
7094,1800
8427,7600
13802,1500
9459,2400
16649,4100
1280,1100
14682,834
54,15400
1923,1100
10693,5400
10401,1700
1087,690
1295,1100
16749,2300
19256,2500
10976,1500
9627,478
9851,667
645,3800
6992,1400
12669,576
2714,1100
1405,939
10117,726
17773,2600
662,875
12642,2200
2060,2500
3361,1400
14145,3400
1642,884
16563,1600
3104,6500
10019,2700
231,925
3889,1300
15365,2000
14113,18800
12271,636
19575,7400
4344,2600
19019,4200
19670,2100
1862,2700
6851,1000
6108,807
12315,1400
392,113700
6574,1300
19438,2000
19531,1000
14062,1100
11669,919
7159,936
9583,1100
11690,6900
16451,1000
11913,770
18485,1600
19796,1200
18013,1000
4815,1700
8782,3700
1139,437
7759,1900
11568,2800
3732,1700
13475,3100
13414,1300
11114,818
10859,21600
17051,8000
19432,1300
5063,1500
1922,1300
14548,834
9115,478
7482,1400
13083,619
12041,837
17203,812
14727,5600
2754,1600
6598,5300
2855,899
6989,6000
9498,1100
15844,10400
12703,727
7174,1500
9461,18000
11894,879
7788,1500
19543,964
8626,829
2363,1900
12814,1500
5196,1900
4549,3400
10855,2500
173,2900
12694,895
18540,1500
11570,934
18518,1600
10745,17200
18536,3300
13953,4600
17882,11100
17392,1100
5160,995
5247,1700
434,2200
4360,918
16606,822
11864,299
16190,710
9272,972
6093,968
1718,2300
5336,923
702,917
8451,988
17439,460
3024,1700
5114,4300
16617,1100
18630,1000
9085,1800
1871,3900
8052,1600
13803,2300
8075,989
6009,3800
8123,832
8349,866
5900,21700
19619,5500
3886,1600
10673,760
19014,752
5343,1600
1602,1300
3966,1300
18494,1400
5951,22000
17476,676
3266,895
9177,10100
13377,826
2423,4300
5222,1600
2604,3000
2697,755
11357,2600
1149,7900
18479,840
8845,2400
13718,3500
18531,184
9322,1400
9784,1100
16831,908
7693,1300
2221,1500
1132,889
8940,2400
6498,1800
13612,3000
6432,3000
19099,3100
17163,1500
18633,794
15051,1200
8209,1100
16290,903
13160,6800
7239,601
15393,775
14733,1300
15518,1600
14390,1100
9768,1000
19454,3400
155,1600
18615,434
19314,739
7684,2200
9448,5800
10002,2900
18715,2600
11228,815
3769,4000
17150,7200
7590,1200
6799,1200
6612,1100
4576,769
19136,2600
7572,957
9386,1100
2313,1000
1753,1400
11093,1200
3921,4900
922,2900
7730,792
17183,1700
15733,1200
4072,582
5056,2800
12241,1800
3965,956
13506,2600
14040,8900
18323,855
7652,780
11416,1300
3580,2900
2817,23900
12474,811
11457,1100
7901,3300
4090,1300
10525,1100
2796,545
4953,1800
16116,747
6267,6000
1485,552
14091,746
12743,1400
13103,569
1614,1200
7079,5400
11163,583
10703,4200
2154,11100
15343,2100
2216,2500
10675,851
13608,2700
14694,1900
8477,1500
3934,1500
17932,719
12911,886
3083,2100
13593,1200
16494,1000
9735,2700
8592,2600
15124,1600
1483,11800
9091,845
256,1300
9536,1100
18296,639
6393,3500
17591,1200
8972,29700
16613,3600
10030,1900
413,1300
2764,1400
18728,2900
1487,1100
12523,9500
10760,1500
18600,653
13190,2000
18388,625
8673,2000
5117,20900
373,2200
16450,1200
6842,1700
5523,5200
14431,2000
11749,688
11078,655
5939,914
17745,1100
18587,1300
18435,4400
7317,1900
10492,863
10005,1400
16005,1100
9157,1100
8620,512
695,9900
8301,2100
14282,2900
1195,3300
19473,1300
2253,712
12227,954
1692,1500
1161,1200
13272,1100
5839,3100
10037,904
19001,6200
6067,878
124,1300
18324,7900
13784,4000
8650,9500
1442,1200
1935,1700
3165,1200
11473,1000
14759,1100
7470,6100
11250,1300
12624,2900
8992,3500
4517,1600
2229,2400
2504,1100
4614,1200
19732,2600
4295,1600
9496,1900
697,2300
13170,2300
14828,2100
10029,946
19807,1400
3846,1200
6902,1100
9742,587
16530,819
14338,768
229,3900
4971,4200
10669,1300
15456,1300
10121,777
8203,656
787,1200
12300,1400
994,1500
1408,1600
6739,2000
12657,1100
5703,5800
11148,16500
6216,1100
17204,820
10466,519
4919,1300
676,1600
16304,755
14927,3400
17418,1100
6630,2200
3983,4500
7690,923
4059,744
6304,664
2353,664
14594,502
19069,1600
12368,688
12675,1500
10647,3400
49,3500
13720,1000
1346,3100
5949,3100
5172,23000
11573,934
17130,1400
12738,11300
3336,890
3924,2800
616,630
10200,11800
1793,552
17611,1300
8213,483
9659,981
13264,1000
13559,7400
612,1100
12811,659
830,4200
18286,1600
4039,11000
17920,712
12966,862
3120,1400
810,456
4613,6900
16045,996
12525,1500
2626,1000
11455,2100
11919,948
11266,1000
2640,4100
14245,1200
15516,840
3865,498
3549,4000
15006,1500
9548,1600
1452,2400
13387,10000
3719,308
18017,2000
15410,827
19513,1200
18930,1400
8488,486
15173,1700
14192,1200
12637,442
12321,1800
14876,390
594,5200
3688,1000
11863,13800
8824,4400
4207,1300
12128,942
9363,1300
9351,633
8393,3500
5574,1800
4588,681
5487,5000
4415,692
12662,743
10972,3700
13034,2700
6841,1400
5249,538
3840,1600
6653,12800
5450,755
1854,827
13001,2500
1676,1600
1945,1600
7719,2500
15292,1500
17018,770
14587,8100
17037,2900
15752,3600
18976,1400
4693,1100
18095,586
8113,608
136,17400
3454,1500
2291,1100
19580,572
13525,554
14334,5600
5347,1800
12005,1200
3502,40200
17881,1500
3066,3600
6237,2200
17071,965
15903,2000
4488,831
13585,787
16891,1300
2281,850
4564,2100
16628,1400
10464,2100
13237,651
14155,5000
3655,618
16893,5700
19441,850
19132,1500
1515,821
12957,5800
16419,1700
463,914
18687,924
18800,791
14817,5000
6266,832
16349,6100
11208,944
6161,1800
4682,1200
6608,1200
17295,5700
5729,555
17383,4400
7998,1100
16920,2700
13888,1300
3113,1700
6412,7700
11302,1700
18050,1300
17801,998
10735,5300
2323,15700
7211,1800
2488,791
5921,1100
5723,1400
6346,924
6369,519
3434,2700
5295,655
15646,797
14392,6600
11998,3200
257,693
11237,3800
17933,1300
9425,1200
14605,10000
3695,629
6974,635
7269,8200
16790,10700
1451,708
19501,2300
19573,1000
15451,9600
13359,784
2112,1800
8402,2700
9453,2900
7249,1200
14316,1200
6343,1700
978,726
4025,909
3753,971
11329,1700
4829,2300
16042,1200
6203,718
15998,1100
1395,978
9219,808
16958,1300
9903,3800
6259,5600
7696,3900
2017,851
3525,3200
15312,1700
1913,1300
18179,2900
16224,831
5867,1600
13532,1300
11557,2400
16407,6300
8553,568
1566,1200
12928,2100
11121,2900
7699,11400
13616,2400
10194,1500
106,2000
15709,19800
13844,2100
11538,1000
15822,31500
7100,1000
958,2800
14540,1000
8543,3600
510,5800
14535,1100
14636,930
539,3200
3821,719
10127,1700
12402,2500
6642,686
11780,1900
11342,454
7245,2900
11688,385
14228,911
14808,919
10301,1000
7961,5000
16983,1500
6513,834
14797,3800
1241,806
322,5100
12129,1000
13553,8600
19808,1100
10294,1800
18433,1400
16008,1600
3098,2100
13581,979
1437,2700
1285,2200
14273,1600
8908,843
4703,1700
17644,1100
8259,692
95,5900
9100,7500
5136,4700
8201,1400
3861,758
735,2000
13954,1600
16208,1700
11363,608
13995,2700
17011,3000
9979,1900
6931,2000
7188,4800
15768,2600
4945,5500
10887,26200
18933,1500
3505,2700
4304,1200
3034,12400
253,3200
1798,11100
12546,827
5620,3600
5013,1100
1071,4100
13450,4300
5360,3000
2874,7500
18786,2700
320,48000
9418,1000
2808,1000
12824,835
17113,1800
15855,720
333,952
13544,599
14262,725
5302,435
7378,875
14008,1200
12609,863
17601,1100
8270,1100
2951,3000
2442,1200
7375,962
17425,1100
13928,6900
16110,1200
141,2700
11143,943
1359,1200
475,18400
11999,2000
18801,927
12951,720
17293,1200
1942,806
2692,668
1118,917
5752,904
3798,12900
10305,695
18901,1500
15829,1800
7509,974
11388,2400
1194,4200
19357,1400
11943,464
2815,5700
16777,1500
8296,2400
9785,1500
13994,1200
15586,28200
9780,13800
17747,1100
464,31500
10151,3200
13082,1700
18508,1700
8192,1400
14425,2800
8991,1200
6943,2800
15517,596
2084,1600
5127,861
15049,11600
16659,1400
1769,1700
3941,2000
16908,3700
1886,727
7545,539
3891,992
1381,20200
4634,969
575,786
14161,697
19361,3700
6084,2700
576,1500
5588,2700
8350,59000
5891,1100
5300,8200
4331,1100
9500,1400
1223,1300
3032,16600
1578,774
19598,2800
4873,2600
255,1400
12388,872
6186,977
18331,4200
5115,2700
2578,1800
7669,4200
783,768
7933,1900
14706,2700
6210,22000
10826,887
1849,608
1208,1800
893,412
13628,2300
2659,520
16420,746
8607,1000
3250,990
5959,1200
9067,899
19377,1400
6211,1400
7727,1200
13065,16500
4994,1100
12410,13000
5708,1200
14226,41000
17871,4800
13245,1500
9994,14000
5289,1000
12836,9900
8407,3500
17298,1700
15712,4500
3607,6900
2898,17100
11075,3900
3018,2900
3957,1300
10839,1500
7304,9200
15231,787
12962,888
2835,1400
6103,11400
18201,1400
12485,799
17180,1900
3051,3000
14173,343
16718,1100
10543,1600
18090,825
11743,1700
7808,645
317,3000
18829,10700
14732,1400
13355,3600
14549,1200
3345,1200
18456,1900
15553,7800
7743,1000
14740,5300
16929,2000
9117,3300
13003,1200
7888,1100
14870,2700
11379,1100
2588,878
4490,1800
9603,4100
17958,715
14439,41800
4354,2500
10394,946
12330,7800
9987,1000
16516,970
7352,1800
6856,1100
7427,1100
12461,1100
16732,841
12387,534
3277,999
3491,1900
13972,5600
2533,1600
6921,947
13371,1400
7447,1400
12000,626
11798,1600
7484,861
1567,7500
8571,1100
657,2300
10949,1400
2224,976
11823,1400
18457,2000
9207,2200
19738,999
3516,843
9774,1200
9353,11100
10255,3200
16800,2300
6643,5900
11324,645
17120,2600
18926,966
9526,1400
8285,808
2303,1200
8279,905
11906,6700
7665,1900
4209,1300
14714,2600
160,659
15007,1800
11567,2100
16763,1300
8198,1000
14304,348
18301,602
7177,1100
4087,356
3735,2800
16210,1200
1903,3600
19372,5200
1664,890
16584,1100
14610,1100
14166,1700
1724,560
18355,1900
2814,4400
861,3600
10471,5400
2325,1600
3415,2100
4149,1200
5667,1800
13619,1800
19068,989
17944,3900
5639,873
10448,2100
15336,2400
11512,3700
8739,3700
13088,9800
3353,1100
11935,785
16123,1600
15440,221
15398,4800
8735,2200
14351,2400
15060,2300
7916,797
19399,35800
18879,1300
18330,3200
971,1100
18132,1400
17685,6500
8831,1500
13546,3200
2546,1800
14041,990
7307,1200
12717,3100
16725,9800
2122,2100
12968,1200
13847,807
11820,2300
603,1400
3726,2100
18556,782
9475,1400
4320,688
16234,7000
17786,704
14983,1000
10511,4000
7209,924
10339,410
11612,3600
18467,742
4732,492
6200,3100
14845,802
4138,1000
1260,416
16011,1000
17092,782
8436,2900
16515,897
13703,590
7438,1500
4388,760
7979,1000
12435,4700
14891,1700
4752,1900
10163,1300
7939,887
11310,1100
11173,1100
8901,1500
15519,1200
17065,4900
9364,865
13010,1800
5688,989
19476,2200
1145,2200
7374,1900
15070,965
10371,1600
16654,1100
2431,706
5437,893
328,2400
3477,885
10260,4100
4878,9800
17756,2200
12616,2200
18662,1300
11507,553
5330,5300
14052,1300
690,1000
17846,1700
15591,1200
17526,939
1908,3600
2594,1500
13833,881
179,701
1880,1800
14854,1400
18745,2100
7220,2500
4234,2600
13746,88500
15061,1600
9918,5700
17024,1300
17718,1500
7844,1600
18409,1000
11371,888
13410,2300
6651,21000
3906,1600
18816,2700
15630,1300
8894,2200
16916,1800
19278,1300
14827,828
3858,565
9633,17100
3730,1100
13711,2500
15867,5100
8830,712
15923,745
4068,4800
13223,1200
8694,906
17424,103
8472,10400
5757,1700
5540,2200
18850,3600
11249,7700
17494,1600
18319,7600
17518,554
18,18600
2520,654
11970,440
19606,930
6752,2200
11006,1100
18116,1600
12544,1100
2220,7300
6402,1200
7115,6000
12852,907
19777,962
15819,2400
7005,7900
16966,1200
303,7800
10563,585
9660,1300
15515,3300
4572,23800
1640,944
17510,1200
13760,938
6357,9700
4561,715
102,1200
10827,772
8683,1300
18247,4400
18339,14300
4297,4600
809,2500
16804,5100
13027,3600
1347,799
16034,1400
13876,3100
19510,5900
8188,826
7940,4400
17263,2500
6548,2800
12945,579
2482,6800
16529,1300
3037,917
6026,2400
8970,8500
10565,1200
3911,1700
11846,35500
9106,2100
4043,2000
12166,1000
13536,2300
7431,2100
232,1000
7817,1200
10521,11400
3577,1500
14766,788
15395,863
3619,1100
12672,2000
14981,1300
5773,15000
18887,1800
18842,691
5406,5800
13463,7400
11183,8300
15250,1200
7815,1000
17136,1100
13121,15500
14165,5200
18208,3800
12252,26400
15192,772
13681,2300
511,421
11925,1100
6783,2200
6058,4800
7175,3100
18001,772
15214,1100
11530,2000
16821,3000
8982,1200
3900,1700
13204,1500
16900,1500
10333,1300
1928,1500
16829,1200
10083,3800
3625,3100
1625,9900
2515,2900
5537,1200
16798,2900
13561,4800
11311,2700
7124,951
16444,768
6515,1400
8100,746
2650,566
11651,1900
9287,517
7308,2100
14603,2800
3405,3800
8995,1800
14105,1800
9233,1500
7912,2900
9980,1100
18006,1300
6941,4000
9274,8800
7585,4900
7977,943
372,740
12083,1900
9484,1300
9101,5200
16278,6400
12868,3400
1082,1400
3503,1100
2496,9400
5946,2100
3264,5600
14966,736
13016,1100
14015,959
18159,825
15083,2000
14478,764
4358,801
13827,1600
7581,2500
1116,5300
7709,1700
17438,1500
12075,3100
7641,2100
1861,566
9812,1100
8353,504
15493,768
12526,1900
19219,1300
11678,2200
4213,1800
13697,1100
11858,1200
10889,758
19547,1400
17696,1600
13378,27000
10,2200
4860,441
3291,5500
9835,977
8235,714
13229,2600
8339,515
19286,1200
19466,5000
10690,1800
15810,1400
18439,92100
13594,1600
1250,2700
2565,571
5190,736
18033,1100
11131,2900
6797,2200
10974,7900
1335,2400
12714,3400
19352,753
8654,7200
10992,1300
5150,1200
11014,1300
6688,2000
7895,1300
2365,1700
7043,784
5097,2000
208,621
15134,435
16805,1100
14315,1200
2460,1500
9320,832
19296,560
12918,964
1207,4000
15681,1200
4599,1100
1497,1600
4863,1500
12931,669
18384,12500
6917,1100
10485,4100
8243,890
15851,674
5644,1200
2197,518
8469,4900
531,691
10408,2200
5350,851
4585,533
7611,837
2584,415
10748,1900
3354,5200
6246,925
2752,852
16288,3100
13329,878
7910,1200
2320,1200
1125,3500
953,1900
16522,1300
11331,665
5203,1400
559,491
3025,5100
361,1200
11036,2200
5660,725
5040,1100
1140,1500
14482,922
12358,1000
2908,1900
13733,1600
6472,1200
9184,3900
3969,753
10657,13700
15613,4900
429,1200
7519,3800
17454,6400
2350,10800
6104,2200
4708,4700
16881,932
6370,2300
3375,25900
7494,6900
2101,497
9503,1100
16404,1400
11510,13900
4177,5900
4431,1400
3276,806
13227,661
12142,2600
13129,109800
10383,1900
8002,2100
17651,626
4581,1100
9161,1200
11607,869
16452,1200
297,1100
7946,47
8,603
2696,40400
8493,2100
5326,773
2737,2500
8394,425
5569,521
8025,471
12570,14700
10875,3500
18482,1100
11760,564
7552,6900
18106,1500
18580,1200
1270,1200
6382,4700
19533,1600
14952,4000
7767,1600
355,1900
13867,2200
493,1500
4680,547
15161,3500
980,2400
5368,26800
2775,3100
10102,2400
6032,697
15018,919
13287,1700
18099,1400
10174,7600
9204,879
18956,1800
14450,1200
1967,1100
6376,1000
2152,4000
16403,1500
17921,1500
5454,923
9799,1700
1592,3600
9767,2000
18503,7500
16323,1000
7618,1600
327,1000
11774,3000
4670,690
4117,12900
6029,2200
4789,1200
1265,4000
5735,940
17167,941
9684,1900
14583,2500
18014,1400
3696,1700
17772,2300
10269,5800
13541,3500
18065,1000
18489,927
14329,2500
1902,2300
2980,1100
13021,1100
14281,1300
6123,967
3806,1600
13236,2000
2760,3500
6566,3300
11175,653
13630,1100
18674,2000
17311,2000
3432,1600
6449,1000
2314,674
131,1300
19464,2000
3019,6600
16443,402
13503,686
5940,1200
9754,4700
10192,862
3442,1900
10535,1000
4192,1400
14620,5100
16006,918
18121,732
10836,588
16720,859
508,1300
3963,1500
9818,1500
11104,555
8006,224
12099,1700
17917,4400
488,3900
4831,1900
2953,33400
4636,1600
18502,616
3253,1100
3139,1200
9098,1200
3243,4400
7963,459
174,956
3040,2300
14593,1100
578,838
4052,1300
9803,25500
17244,589
3976,2200
9167,957
17900,1500
1308,1000
19625,2100
11565,1700
2931,1100
12299,13200
15369,874
6190,1100
15030,1000
16467,1300
11771,1400
15426,1800
10425,2000
11155,1200
6427,954
2429,736
5893,891
9300,1200
6511,642
7445,3000
8024,2500
19696,1100
8380,1100
10532,1700
13552,6200
4272,734
18814,10600
16760,497
14133,801
16795,690
3893,3700
5854,1200
781,664
4988,2500
11189,874
3395,1000
16553,2700
18056,3900
13452,1100
2664,2600
16673,3600
10167,1500
1101,2600
13519,18300
1026,591
18470,1300
8330,2100
8422,1100
19388,3600
18646,1100
4242,2100
1978,6400
6533,737
1380,1900
17792,5200
11307,128900
10540,2500
9003,1900
8286,1000
18709,649
2836,23100
18133,1000
13851,12700
13632,1200
14346,1000
6712,1000
16484,5100
11490,7700
991,1600
17840,3600
4290,1500
8424,4200
1959,10200
15401,8200
270,1700
17224,2800
8788,1100
7989,1500
9163,654
15792,961
4449,1400
4596,1300
6753,1300
17351,1400
7924,2600
8761,11500
1173,1100
1791,3300
1748,4800
6086,10800
2834,1100
12980,1100
18048,2100
17500,934
13052,7600
12287,1300
10076,1000
16543,885
6843,22100
8913,2000
590,715
3663,870
13500,2200
5789,1200
17434,1300
9850,1200
3634,597
17587,4100
7896,9100
4510,1200
6424,582
17393,812
13132,2200
7589,9800
18729,2200
17146,7200
19081,841
356,1100
15887,864
5598,784
5945,952
15259,1200
16936,1300
4557,2900
18522,3900
5362,666
15077,1800
13748,7400
1356,2100
7134,1400
10688,1600
14881,1300
18270,1600
3519,1400
4656,19900
588,1200
1075,3800
14053,863
8142,1500
10274,1200
5692,587
11356,971
12208,1100
4203,2600
1834,879
17708,1400
18532,1100
19482,8400
12382,3200
467,3500
18278,981
13676,1700
19662,888
9645,1400
4281,6200
10665,710
11240,4400
18425,826
4269,1500
17818,2400
7425,5900
7074,941
18264,1400
4907,1300
6674,1100
3138,5100
19439,1500
9892,1200
12888,488
1958,2300
16051,997
4750,827
8007,3400
19126,517
5576,1400
11323,3700
14562,15600
1989,1900
12056,24400
3636,732
13231,961
12520,596
7525,3100
3239,1500
6485,1300
14672,1400
8001,914
1004,2200
986,1000
17430,735
18939,1100
10222,1800
6764,1400
8887,972
542,3100
9152,603
12460,1500
4008,1200
6469,1900
16046,1300
9221,2100
1298,8000
4160,1100
11753,13300
7342,1900
18542,6800
13731,495
11868,3900
12133,4400
6192,532
8307,386
18424,1100
2181,1000
704,718
14211,1300
14474,10900
11144,12100
10811,20200
844,2100
3624,457
15003,1700
10116,6300
7206,800
12816,638
11927,1800
14520,774
14853,1900
5276,741
7867,1500
2477,879
2062,28
2417,1000
14971,656
19426,1200
14793,4500
13914,831
16614,3700
11506,486
18876,2500
14939,672
1823,2600
16035,1800
5547,640
14310,621
15031,598
2443,1300
5257,7200
14290,970
17482,1000
2293,1800
4383,3000
19410,7100
15588,1100
17031,806
18235,4300
13076,2500
8474,1300
19152,1900
5058,923
17625,1400
5720,1800
3669,1100
13691,849
9694,221
10530,679
18226,4200
